September,13,Isya,Committed,Jamaah,Mosque
September,14,Shubuh,Committed,Alone,Home
September,14,Dzuhur,Abandoned,,
September,14,Ashar,Committed,Alone,Home
September,14,Maghrib,Committed,Alone,Home
September,14,Isya,Committed,Jamaah,Mosque
September,15,Shubuh,Committed,Alone,Home
September,15,Dzuhur,Committed,Jamaah,Mosque
September,15,Ashar,Abandoned,,
September,15,Maghrib,Abandoned,,
September,15,Isya,Committed,Alone,Home
September,16,Shubuh,Committed,Jamaah,Mosque
September,16,Dzuhur,Abandoned,,
September,16,Ashar,Abandoned,,
September,16,Maghrib,Committed,Alone,Home
September,16,Isya,Committed,Jamaah,Mosque
September,17,Shubuh,Abandoned,,
September,17,Dzuhur,Committed,Alone,Home
September,17,Ashar,Abandoned,,
September,17,Maghrib,Committed,Alone,Home
September,17,Isya,Committed,Jamaah,Mosque
September,18,Shubuh,Abandoned,,
September,18,Dzuhur,Committed,Alone,Home
September,18,Ashar,Committed,Jamaah,Mosque
September,18,Maghrib,Committed,Alone,Home
September,18,Isya,Committed,Jamaah,Mosque
September,19,Shubuh,Committed,Alone,Mosque
September,19,Dzuhur,Committed,Alone,Mosque
September,19,Ashar,Abandoned,,
September,19,Maghrib,Committed,Alone,Home
September,19,Isya,Committed,Jamaah,Mosque
September,20,Shubuh,Committed,Alone,Home
September,20,Dzuhur,Abandoned,,
September,20,Ashar,Committed,Alone,Mosque
September,20,Maghrib,Committed,Alone,Home
September,20,Isya,Committed,Jamaah,Mosque
September,21,Shubuh,Abandoned,,
September,21,Dzuhur,Abandoned,,
September,21,Ashar,Committed,Alone,Home
September,21,Maghrib,Committed,Jamaah,Mosque
September,21,Isya,Committed,Jamaah,Mosque
September,22,Shubuh,Committed,Alone,Home
September,22,Dzuhur,Committed,Alone,Home
September,22,Ashar,Committed,Alone,Home
September,22,Maghrib,Committed,Alone,Home
September,22,Isya,Committed,Alone,Home
September,23,Shubuh,Abandoned,,
September,23,Dzuhur,Abandoned,,
September,23,Ashar,Committed,Alone,Home
September,23,Maghrib,Committed,Alone,Home
September,23,Isya,Committed,Jamaah,Mosque
September,24,Shubuh,Abandoned,,
September,24,Dzuhur,Abandoned,,
September,24,Ashar,Committed,Alone,Home
September,24,Maghrib,Committed,Alone,Mosque
September,24,Isya,Committed,Jamaah,Mosque
September,25,Shubuh,Abandoned,,
September,25,Dzuhur,Committed,Jamaah,Mosque
September,25,Ashar,Committed,Alone,Home
September,25,Maghrib,Abandoned,,
September,25,Isya,Committed,Jamaah,Mosque
September,26,Shubuh,Abandoned,,
September,26,Dzuhur,Committed,Jamaah,Mosque
September,26,Ashar,Committed,Alone,Home
September,26,Maghrib,Committed,Alone,Home
September,26,Isya,Committed,Jamaah,Mosque
September,27,Shubuh,Abandoned,,
September,27,Dzuhur,Abandoned,,
September,27,Ashar,Committed,Alone,Home
September,27,Maghrib,Committed,Jamaah,Mosque
September,27,Isya,Committed,Jamaah,Mosque
September,28,Shubuh,Abandoned,,
September,28,Dzuhur,Abandoned,,
September,28,Ashar,Committed,Alone,Home
September,28,Maghrib,Committed,Alone,Mosque
September,28,Isya,Committed,Jamaah,Mosque
September,29,Shubuh,Abandoned,,
September,29,Dzuhur,Abandoned,,
September,29,Ashar,Committed,Alone,Home
September,29,Maghrib,Committed,Alone,Home
September,29,Isya,Committed,Alone,Home
September,30,Shubuh,Committed,Alone,Home
September,30,Dzuhur,Committed,Alone,Mosque
September,30,Ashar,Abandoned,,
September,30,Maghrib,Committed,Alone,Home
September,30,Isya,Committed,Jamaah,Mosque
September,,,,,
September,,,,,
September,,,,,
September,,,,,
September,,,,,
Month,Date,Shalat,Commitment,Person,Place
October,1,Shubuh,Committed,Alone,Home
October,1,Dzuhur,Committed,Alone,Mosque
October,1,Ashar,Committed,Alone,Mosque
October,1,Maghrib,Abandoned,,
October,1,Isya,Committed,Jamaah,Mosque
October,2,Shubuh,Committed,Alone,Home
October,2,Dzuhur,Abandoned,,
October,2,Ashar,Abandoned,,
October,2,Maghrib,Committed,Alone,Home
October,2,Isya,Committed,Jamaah,Mosque
October,3,Shubuh,Abandoned,,
October,3,Dzuhur,Committed,Jamaah,Mosque
October,3,Ashar,Committed,Alone,Mosque
October,3,Maghrib,Committed,Alone,Mosque
October,3,Isya,Committed,Jamaah,Mosque
October,4,Shubuh,Abandoned,,
October,4,Dzuhur,Committed,Alone,Mosque
October,4,Ashar,Committed,Alone,Mosque
October,4,Maghrib,Committed,Alone,Home
October,4,Isya,Committed,Jamaah,Mosque
October,5,Shubuh,Abandoned,,
October,5,Dzuhur,Abandoned,,
October,5,Ashar,Committed,Alone,Mosque
October,5,Maghrib,Committed,Alone,Home
October,5,Isya,Committed,Jamaah,Mosque
October,6,Shubuh,Abandoned,,
October,6,Dzuhur,Committed,Alone,Mosque
October,6,Ashar,Committed,Alone,Home
October,6,Maghrib,Committed,Alone,Home
October,6,Isya,Committed,Jamaah,Mosque
October,7,Shubuh,Committed,Alone,Home
October,7,Dzuhur,Committed,Jamaah,Mosque
October,7,Ashar,Committed,Alone,Home
October,7,Maghrib,Committed,Alone,Home
October,7,Isya,Committed,Jamaah,Mosque
October,8,Shubuh,Abandoned,,
October,8,Dzuhur,Abandoned,,
October,8,Ashar,Abandoned,,
October,8,Maghrib,Abandoned,,
October,8,Isya,Abandoned,,
October,9,Shubuh,Abandoned,,
October,9,Dzuhur,Committed,Jamaah,Mosque
October,9,Ashar,Abandoned,,
October,9,Maghrib,Abandoned,,
October,9,Isya,Committed,Jamaah,Mosque
October,10,Shubuh,Abandoned,,
October,10,Dzuhur,Committed,Jamaah,Mosque
October,10,Ashar,Abandoned,,
October,10,Maghrib,Committed,Alone,Home
October,10,Isya,Committed,Jamaah,Mosque
October,11,Shubuh,Abandoned,,
October,11,Dzuhur,Abandoned,,
October,11,Ashar,Abandoned,,
October,11,Maghrib,Committed,Jamaah,Mosque
October,11,Isya,Committed,Jamaah,Mosque
October,12,Shubuh,Abandoned,,
October,12,Dzuhur,Committed,Alone,Mosque
October,12,Ashar,Committed,Alone,Mosque
October,12,Maghrib,Abandoned,,
October,12,Isya,Committed,Alone,Mosque
October,13,Shubuh,Committed,Alone,Home
October,13,Dzuhur,Abandoned,,
October,13,Ashar,Abandoned,,
October,13,Maghrib,Committed,Alone,Home
October,13,Isya,Committed,Jamaah,Mosque
October,14,Shubuh,Committed,Alone,Home
October,14,Dzuhur,Abandoned,,
October,14,Ashar,Abandoned,,
October,14,Maghrib,Committed,Alone,Home
October,14,Isya,Committed,Jamaah,Mosque
October,15,Shubuh,Committed,Alone,Home
October,15,Dzuhur,Abandoned,,
October,15,Ashar,Committed,Alone,Mosque
October,15,Maghrib,Committed,Alone,Home
October,15,Isya,Committed,Alone,Mosque
October,16,Shubuh,Abandoned,,
October,16,Dzuhur,Abandoned,,
October,16,Ashar,Committed,Alone,Mosque
October,16,Maghrib,Abandoned,,
October,16,Isya,Abandoned,,
October,17,Shubuh,Committed,Alone,Home
October,17,Dzuhur,Committed,Jamaah,Mosque
October,17,Ashar,Committed,Jamaah,Mosque
October,17,Maghrib,Committed,Jamaah,Mosque
October,17,Isya,Committed,Alone,Mosque
October,18,Shubuh,Committed,Alone,Home
October,18,Dzuhur,Committed,Jamaah,Mosque
October,18,Ashar,Committed,Alone,Mosque
October,18,Maghrib,Committed,Alone,Home
October,18,Isya,Committed,Jamaah,Mosque
October,19,Shubuh,Abandoned,,
October,19,Dzuhur,Abandoned,,
October,19,Ashar,Committed,Alone,Home
October,19,Maghrib,Committed,Alone,Home
October,19,Isya,Committed,Alone,Mosque
October,20,Shubuh,Committed,Alone,Home
October,20,Dzuhur,Committed,Alone,Mosque
October,20,Ashar,Abandoned,,
October,20,Maghrib,Abandoned,,
October,20,Isya,Committed,Alone,Mosque
October,21,Shubuh,Abandoned,,
October,21,Dzuhur,Committed,Jamaah,Mosque
October,21,Ashar,Abandoned,,
October,21,Maghrib,Committed,Alone,Home
October,21,Isya,Committed,Jamaah,Mosque
October,22,Shubuh,Committed,Alone,Home
October,22,Dzuhur,Committed,Jamaah,Mosque
October,22,Ashar,Abandoned,,
October,22,Maghrib,Committed,Alone,Home
October,22,Isya,Committed,Jamaah,Mosque
October,23,Shubuh,Committed,Alone,Home
October,23,Dzuhur,Committed,Jamaah,Mosque
October,23,Ashar,Committed,Jamaah,Mosque
October,23,Maghrib,Abandoned,,
October,23,Isya,Committed,Alone,Home
October,24,Shubuh,Abandoned,,
October,24,Dzuhur,Committed,Jamaah,Mosque
October,24,Ashar,Abandoned,,
October,24,Maghrib,Committed,Alone,Home
October,24,Isya,Abandoned,,
October,25,Shubuh,Committed,Alone,Mosque
October,25,Dzuhur,Committed,Jamaah,Mosque
October,25,Ashar,Committed,Alone,Home
October,25,Maghrib,Committed,Alone,Home
October,25,Isya,Abandoned,,
October,26,Shubuh,Abandoned,,
October,26,Dzuhur,Abandoned,,
October,26,Ashar,Committed,Alone,Home
October,26,Maghrib,Committed,Alone,Home
October,26,Isya,Committed,Alone,Home
October,27,Shubuh,Committed,Alone,Home
October,27,Dzuhur,Committed,Jamaah,Mosque
October,27,Ashar,Committed,Jamaah,Mosque
October,27,Maghrib,Committed,Alone,Home
October,27,Isya,Committed,Alone,Home
October,28,Shubuh,Committed,Alone,Home
October,28,Dzuhur,Committed,Alone,Mosque
October,28,Ashar,Abandoned,,
October,28,Maghrib,Committed,Alone,Home
October,28,Isya,Committed,Alone,Home
October,29,Shubuh,Abandoned,,
October,29,Dzuhur,Committed,Alone,Home
October,29,Ashar,Committed,Jamaah,Mosque
October,29,Maghrib,Abandoned,,
October,29,Isya,Committed,Alone,Home
October,30,Shubuh,Committed,Alone,Home
October,30,Dzuhur,Abandoned,,
October,30,Ashar,Committed,Alone,Home
October,30,Maghrib,Abandoned,,
October,30,Isya,Committed,Jamaah,Mosque
October,31,Shubuh,Committed,Alone,Home
October,31,Dzuhur,Committed,Alone,Mosque
October,31,Ashar,Committed,Alone,Home
October,31,Maghrib,Abandoned,,
October,31,Isya,Committed,Jamaah,Mosque
Month,Date,Shalat,Commitment,Person,Place
November,1,Shubuh,Committed,Alone,Home
November,1,Dzuhur,Abandoned,,
November,1,Ashar,Abandoned,,
November,1,Maghrib,Committed,Alone,Home
November,1,Isya,Committed,Jamaah,Mosque
November,2,Shubuh,Abandoned,,
November,2,Dzuhur,Committed,Alone,Mosque
November,2,Ashar,Committed,Alone,Mosque
November,2,Maghrib,Abandoned,,
November,2,Isya,Committed,Jamaah,Mosque
November,3,Shubuh,Abandoned,,
November,3,Dzuhur,Abandoned,,
November,3,Ashar,Committed,Alone,Home
November,3,Maghrib,Committed,Alone,Home
November,3,Isya,Committed,Jamaah,Mosque
November,4,Shubuh,Committed,Alone,Home
November,4,Dzuhur,Committed,Jamaah,Mosque
November,4,Ashar,Committed,Alone,Home
November,4,Maghrib,Abandoned,,
November,4,Isya,Committed,Jamaah,Mosque
November,5,Shubuh,Abandoned,,
November,5,Dzuhur,Committed,Alone,Home
November,5,Ashar,Committed,Jamaah,Mosque
November,5,Maghrib,Abandoned,,
November,5,Isya,Abandoned,,
November,6,Shubuh,Committed,Alone,Home
November,6,Dzuhur,Committed,Jamaah,Mosque
November,6,Ashar,Abandoned,,
November,6,Maghrib,Committed,Alone,Home
November,6,Isya,Committed,Jamaah,Mosque
November,7,Shubuh,Committed,Alone,Home
November,7,Dzuhur,Committed,Jamaah,Mosque
November,7,Ashar,Abandoned,,
November,7,Maghrib,Committed,Alone,Home
November,7,Isya,Committed,Jamaah,Mosque
November,8,Shubuh,Abandoned,,
November,8,Dzuhur,Abandoned,,
November,8,Ashar,Committed,Alone,Mosque
November,8,Maghrib,Committed,Alone,Home
November,8,Isya,Committed,Jamaah,Mosque
November,9,Shubuh,Abandoned,,
November,9,Dzuhur,Committed,Jamaah,Mosque
November,9,Ashar,Committed,Alone,Mosque
November,9,Maghrib,Abandoned,,
November,9,Isya,Committed,Jamaah,Mosque
November,10,Shubuh,Committed,Alone,Home
November,10,Dzuhur,Committed,Jamaah,Mosque
November,10,Ashar,Abandoned,,
November,10,Maghrib,Abandoned,,
November,10,Isya,Committed,Jamaah,Mosque
November,11,Shubuh,Committed,Alone,Home
November,11,Dzuhur,Committed,Jamaah,Mosque
November,11,Ashar,Committed,Alone,Home
November,11,Maghrib,Committed,Alone,Home
November,11,Isya,Committed,Alone,Home
November,12,Shubuh,Abandoned,,
November,12,Dzuhur,Committed,Jamaah,Mosque
November,12,Ashar,Committed,Jamaah,Mosque
November,12,Maghrib,Committed,Alone,Mosque
November,12,Isya,Committed,Jamaah,Mosque
November,13,Shubuh,Abandoned,,
November,13,Dzuhur,Committed,Alone,Mosque
November,13,Ashar,Abandoned,,
November,13,Maghrib,Committed,Alone,Home
November,13,Isya,Committed,Jamaah,Mosque
November,14,Shubuh,Committed,Alone,Home
November,14,Dzuhur,Committed,Jamaah,Mosque
November,14,Ashar,Committed,Alone,Home
November,14,Maghrib,Committed,Alone,Home
November,14,Isya,Committed,Jamaah,Mosque
November,15,Shubuh,Abandoned,,
November,15,Dzuhur,Abandoned,,
November,15,Ashar,Committed,Jamaah,Mosque
November,15,Maghrib,Committed,Alone,Mosque
November,15,Isya,Committed,Jamaah,Mosque
November,16,Shubuh,Abandoned,,
November,16,Dzuhur,Committed,Alone,Home
November,16,Ashar,Committed,Jamaah,Mosque
November,16,Maghrib,Committed,Alone,Home
November,16,Isya,Committed,Jamaah,Mosque
November,17,Shubuh,Abandoned,,
November,17,Dzuhur,Abandoned,,
November,17,Ashar,Committed,Alone,Home
November,17,Maghrib,Committed,Alone,Home
November,17,Isya,Committed,Jamaah,Mosque
November,18,Shubuh,Abandoned,,
November,18,Dzuhur,Abandoned,,
November,18,Ashar,Committed,Alone,Mosque
November,18,Maghrib,Committed,Alone,Home
November,18,Isya,Committed,Jamaah,Mosque
November,19,Shubuh,Abandoned,,
November,19,Dzuhur,Committed,Jamaah,Mosque
November,19,Ashar,Committed,Alone,Home
November,19,Maghrib,Committed,Alone,Home
November,19,Isya,Committed,Jamaah,Mosque
November,20,Shubuh,Abandoned,,
November,20,Dzuhur,Committed,Jamaah,Mosque
November,20,Ashar,Abandoned,,
November,20,Maghrib,Committed,Alone,Home
November,20,Isya,Committed,Jamaah,Mosque
November,21,Shubuh,Committed,Alone,Home
November,21,Dzuhur,Committed,Jamaah,Mosque
November,21,Ashar,Committed,Jamaah,Mosque
November,21,Maghrib,Committed,Alone,Home
November,21,Isya,Committed,Jamaah,Mosque
November,22,Shubuh,Abandoned,,
November,22,Dzuhur,Abandoned,,
November,22,Ashar,Committed,Alone,Home
November,22,Maghrib,Committed,Alone,Home
November,22,Isya,Committed,Jamaah,Mosque
November,23,Shubuh,Committed,Alone,Home
November,23,Dzuhur,Committed,Jamaah,Mosque
November,23,Ashar,Committed,Jamaah,Mosque
November,23,Maghrib,Committed,Alone,Home
November,23,Isya,Committed,Jamaah,Mosque
November,24,Shubuh,Committed,Alone,Home
November,24,Dzuhur,Committed,Alone,Mosque
November,24,Ashar,Committed,Alone,Home
November,24,Maghrib,Committed,Alone,Home
November,24,Isya,Committed,Jamaah,Mosque
November,25,Shubuh,Abandoned,,
November,25,Dzuhur,Committed,Alone,Mosque
November,25,Ashar,Committed,Alone,Home
November,25,Maghrib,Committed,Alone,Home
November,25,Isya,Committed,Jamaah,Mosque
November,26,Shubuh,Abandoned,,
November,26,Dzuhur,Committed,Alone,Mosque
November,26,Ashar,Committed,Alone,Home
November,26,Maghrib,Committed,Alone,Home
November,26,Isya,Committed,Jamaah,Mosque
November,27,Shubuh,Abandoned,,
November,27,Dzuhur,Committed,Alone,Home
November,27,Ashar,Committed,Jamaah,Mosque
November,27,Maghrib,Abandoned,,
November,27,Isya,Abandoned,,
November,28,Shubuh,Committed,Alone,Home
November,28,Dzuhur,Committed,Jamaah,Mosque
November,28,Ashar,Abandoned,,
November,28,Maghrib,Committed,Alone,Home
November,28,Isya,Committed,Jamaah,Mosque
November,29,Shubuh,Abandoned,,
November,29,Dzuhur,Committed,Jamaah,Mosque
November,29,Ashar,Abandoned,,
November,29,Maghrib,Committed,Alone,Home
November,29,Isya,Committed,Jamaah,Mosque
November,30,Shubuh,Abandoned,,
November,30,Dzuhur,Committed,Alone,Home
November,30,Ashar,Committed,Jamaah,Mosque
November,30,Maghrib,Committed,Alone,Home
November,30,Isya,Committed,Alone,Home
November,,,,,
November,,,,,
November,,,,,
November,,,,,
November,,,,,
Month,Date,Shalat,Commitment,Person,Place
December,1,Shubuh,Committed,Alone,Home
December,1,Dzuhur,Committed,Jamaah,Mosque
December,1,Ashar,Committed,Alone,Home
December,1,Maghrib,Committed,Alone,Home
December,1,Isya,Committed,Jamaah,Mosque
December,2,Shubuh,Committed,Alone,Home
December,2,Dzuhur,Committed,Jamaah,Mosque
December,2,Ashar,Abandoned,,
December,2,Maghrib,Abandoned,,
December,2,Isya,Committed,Jamaah,Mosque
December,3,Shubuh,Abandoned,,
December,3,Dzuhur,Committed,Alone,Home
December,3,Ashar,Committed,Alone,Home
December,3,Maghrib,Committed,Alone,Home
December,3,Isya,Committed,Jamaah,Mosque
December,4,Shubuh,Abandoned,,
December,4,Dzuhur,Committed,Alone,Mosque
December,4,Ashar,Abandoned,,
December,4,Maghrib,Committed,Alone,Home
December,4,Isya,Committed,Jamaah,Mosque
December,5,Shubuh,Abandoned,,
December,5,Dzuhur,Abandoned,,
December,5,Ashar,Abandoned,,
December,5,Maghrib,Abandoned,,
December,5,Isya,Abandoned,,
December,6,Shubuh,Abandoned,,
December,6,Dzuhur,Committed,Alone,Mosque
December,6,Ashar,Committed,Alone,Home
December,6,Maghrib,Committed,Alone,Home
December,6,Isya,Abandoned,,
December,7,Shubuh,Abandoned,,
December,7,Dzuhur,Abandoned,,
December,7,Ashar,Committed,Jamaah,Mosque
December,7,Maghrib,Committed,Alone,Home
December,7,Isya,Committed,Jamaah,Mosque
December,8,Shubuh,Committed,Alone,Home
December,8,Dzuhur,Committed,Alone,Mosque
December,8,Ashar,Committed,Alone,Home
December,8,Maghrib,Committed,Alone,Home
December,8,Isya,Committed,Jamaah,Mosque
December,9,Shubuh,Abandoned,,
December,9,Dzuhur,Committed,Jamaah,Mosque
December,9,Ashar,Committed,Alone,Home
December,9,Maghrib,Abandoned,,
December,9,Isya,Committed,Jamaah,Mosque
December,10,Shubuh,Abandoned,,
December,10,Dzuhur,Committed,Alone,Mosque
December,10,Ashar,Committed,Jamaah,Mosque
December,10,Maghrib,Abandoned,,
December,10,Isya,Committed,Alone,Home
December,11,Shubuh,Abandoned,,
December,11,Dzuhur,Committed,Alone,Home
December,11,Ashar,Committed,Jamaah,Mosque
December,11,Maghrib,Committed,Alone,Home
December,11,Isya,Abandoned,,
December,12,Shubuh,Committed,Alone,Home
December,12,Dzuhur,Committed,Jamaah,Mosque
December,12,Ashar,Committed,Jamaah,Mosque
December,12,Maghrib,Committed,Alone,Home
December,12,Isya,Committed,Alone,Home
December,13,Shubuh,Abandoned,,
December,13,Dzuhur,Abandoned,,
December,13,Ashar,Abandoned,,
December,13,Maghrib,Committed,Alone,Home
December,13,Isya,Committed,Jamaah,Mosque
December,14,Shubuh,Abandoned,,
December,14,Dzuhur,Abandoned,,
December,14,Ashar,Committed,Jamaah,Mosque
December,14,Maghrib,Committed,Alone,Home
December,14,Isya,Committed,Jamaah,Mosque
December,15,Shubuh,Abandoned,,
December,15,Dzuhur,Abandoned,,
December,15,Ashar,Committed,Alone,Mosque
December,15,Maghrib,Committed,Alone,Home
December,15,Isya,Committed,Jamaah,Mosque
December,16,Shubuh,Abandoned,,
December,16,Dzuhur,Committed,Alone,Home
December,16,Ashar,Committed,Jamaah,Mosque
December,16,Maghrib,Committed,Alone,Home
December,16,Isya,Abandoned,,
December,17,Shubuh,Abandoned,,
December,17,Dzuhur,Abandoned,,
December,17,Ashar,Committed,Alone,Mosque
December,17,Maghrib,Committed,Alone,Home
December,17,Isya,Committed,Jamaah,Mosque
December,18,Shubuh,Abandoned,,
December,18,Dzuhur,Abandoned,,
December,18,Ashar,Abandoned,,
December,18,Maghrib,Abandoned,,
December,18,Isya,Abandoned,,
December,19,Shubuh,Abandoned,,
December,19,Dzuhur,Committed,Jamaah,Mosque
December,19,Ashar,Committed,Alone,Home
December,19,Maghrib,Committed,Alone,Home
December,19,Isya,Committed,Jamaah,Mosque
December,20,Shubuh,Abandoned,,
December,20,Dzuhur,Committed,Alone,Home
December,20,Ashar,Committed,Jamaah,Mosque
December,20,Maghrib,Abandoned,,
December,20,Isya,Committed,Jamaah,Mosque
December,21,Shubuh,Abandoned,,
December,21,Dzuhur,Committed,Alone,Home
December,21,Ashar,Committed,Jamaah,Mosque
December,21,Maghrib,Committed,Alone,Home
December,21,Isya,Committed,Jamaah,Mosque
December,22,Shubuh,Abandoned,,
December,22,Dzuhur,Committed,Alone,Home
December,22,Ashar,Committed,Jamaah,Mosque
December,22,Maghrib,Abandoned,,
December,22,Isya,Committed,Alone,Home
December,23,Shubuh,Abandoned,,
December,23,Dzuhur,Committed,Alone,Mosque
December,23,Ashar,Committed,Alone,Mosque
December,23,Maghrib,Committed,Jamaah,Mosque
December,23,Isya,Committed,Alone,Home
December,24,Shubuh,Abandoned,,
December,24,Dzuhur,Committed,Alone,Mosque
December,24,Ashar,Committed,Alone,Home
December,24,Maghrib,Committed,Alone,Home
December,24,Isya,Committed,Jamaah,Mosque
December,25,Shubuh,Abandoned,,
December,25,Dzuhur,Abandoned,,
December,25,Ashar,Committed,Alone,Mosque
December,25,Maghrib,Committed,Alone,Home
December,25,Isya,Committed,Jamaah,Mosque
December,26,Shubuh,Abandoned,,
December,26,Dzuhur,Committed,Jamaah,Mosque
December,26,Ashar,Committed,Alone,Mosque
December,26,Maghrib,Committed,Alone,Home
December,26,Isya,Committed,Jamaah,Mosque
December,27,Shubuh,Abandoned,,
December,27,Dzuhur,Committed,Alone,Home
December,27,Ashar,Committed,Jamaah,Mosque
December,27,Maghrib,Committed,Alone,Home
December,27,Isya,Committed,Alone,Home
December,28,Shubuh,Abandoned,,
December,28,Dzuhur,Committed,Alone,Mosque
December,28,Ashar,Committed,Alone,Home
December,28,Maghrib,Committed,Alone,Home
December,28,Isya,Committed,Alone,Home
December,29,Shubuh,Abandoned,,
December,29,Dzuhur,Committed,Jamaah,Mosque
December,29,Ashar,Committed,Alone,Mosque
December,29,Maghrib,Committed,Alone,Home
December,29,Isya,Committed,Alone,Home
December,30,Shubuh,Abandoned,,
December,30,Dzuhur,Abandoned,,
December,30,Ashar,Abandoned,,
December,30,Maghrib,Committed,Alone,Home
December,30,Isya,Committed,Jamaah,Mosque
December,31,Shubuh,Abandoned,,
December,31,Dzuhur,Abandoned,,
December,31,Ashar,Committed,Jamaah,Mosque
December,31,Maghrib,Committed,Alone,Home
December,31,Isya,Committed,Jamaah,Mosque
